customer_id,first_name,last_name,email,phone,date_of_birth,driving_license,license_issue_date,license_expiry_date,address,city,registration_date,loyalty_level,created_at,updated_at
122,Sergey,Petrov,customer122@example.com,375297591709,1963-08-27,AB4197381,2021-06-04,2028-01-21,"Street 87, Apt 151",Vitebsk,2023-08-22,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
123,Maria,Ivanov,customer123@example.com,375299898037,1997-01-18,AB8261353,2023-10-16,2029-03-23,"Street 75, Apt 45",Grodno,2020-07-22,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
124,Elena,Volkov,customer124@example.com,375298024028,1988-12-25,AB5164755,2014-07-11,2027-08-26,"Street 18, Apt 36",Slutsk,2024-12-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
125,Tatiana,Novikov,customer125@example.com,375296266549,1995-12-18,AB4646403,2013-04-20,2030-05-22,"Street 45, Apt 173",Grodno,2021-09-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
126,Tatiana,Petrov,customer126@example.com,375296909569,1985-08-19,AB8004117,2020-12-27,2029-05-28,"Street 55, Apt 4",Rechitsa,2020-01-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
127,Ivan,Pavlov,customer127@example.com,375291949670,1962-05-25,AB3700047,2014-11-09,2026-01-23,"Street 38, Apt 53",Polotsk,2020-06-27,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
128,Alexander,Morozov,customer128@example.com,375294763253,1997-11-18,AB7524435,2013-09-26,2030-05-23,"Street 86, Apt 13",Bobruisk,2023-07-26,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
129,Elena,Ivanov,customer129@example.com,375291217520,1997-05-07,AB8433377,2023-04-21,2030-12-21,"Street 48, Apt 194",Novopolotsk,2024-12-20,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
130,Tatiana,Smirnov,customer130@example.com,375295935483,1978-03-22,AB2249382,2012-03-24,2029-02-13,"Street 6, Apt 110",Pinsk,2024-05-05,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
131,Olga,Kuznetsov,customer131@example.com,375291094709,1971-08-23,AB3597208,2010-03-11,2029-01-25,"Street 81, Apt 158",Orsha,2023-10-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
132,Alexander,Semenov,customer132@example.com,375296332789,1983-04-06,AB9734324,2011-09-06,2028-09-18,"Street 52, Apt 24",Lida,2021-04-22,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
133,Mikhail,Popov,customer133@example.com,375295925360,1963-10-17,AB8966781,2018-11-01,2025-11-12,"Street 58, Apt 62",Borisov,2020-11-11,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
134,Alexander,Volkov,customer134@example.com,375295304875,1984-12-10,AB1414493,2018-06-17,2029-08-16,"Street 6, Apt 76",Baranovichi,2022-09-03,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
135,Dmitry,Novikov,customer135@example.com,375299945709,1950-11-03,AB4536326,2020-11-25,2026-11-14,"Street 14, Apt 53",Polotsk,2023-11-27,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
136,Tatiana,Pavlov,customer136@example.com,375293579573,1951-08-23,AB6565260,2010-02-03,2025-03-26,"Street 33, Apt 143",Mogilev,2024-04-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
137,Anna,Kozlov,customer137@example.com,375297785511,1977-06-01,AB7534756,2020-02-18,2025-11-24,"Street 80, Apt 17",Novopolotsk,2020-12-28,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
138,Mikhail,Novikov,customer138@example.com,375292780658,1968-11-10,AB2451316,2014-08-13,2028-11-01,"Street 61, Apt 41",Polotsk,2021-03-24,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
139,Elena,Kuznetsov,customer139@example.com,375293417186,1969-11-26,AB7260091,2010-09-28,2029-03-04,"Street 6, Apt 2",Novopolotsk,2024-07-18,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
140,Andrey,Smirnov,customer140@example.com,375296768873,1963-07-21,AB9599207,2012-03-06,2026-10-27,"Street 33, Apt 50",Vitebsk,2021-11-26,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
141,Elena,Kozlov,customer141@example.com,375292227162,1968-11-03,AB5205840,2011-04-24,2029-08-11,"Street 46, Apt 33",Borisov,2020-05-20,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
142,Sergey,Popov,customer142@example.com,375299151398,1978-06-20,AB6128383,2021-10-05,2029-10-12,"Street 41, Apt 110",Brest,2020-06-08,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
143,Tatiana,Semenov,customer143@example.com,375298316947,1967-06-05,AB6562703,2017-08-15,2027-05-16,"Street 71, Apt 28",Brest,2024-02-27,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
144,Dmitry,Novikov,customer144@example.com,375294295580,1966-12-21,AB2282825,2021-02-01,2029-11-01,"Street 75, Apt 149",Bobruisk,2024-04-02,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
145,Elena,Novikov,customer145@example.com,375298920589,1991-03-12,AB7585029,2013-10-24,2027-03-15,"Street 65, Apt 131",Mogilev,2023-06-17,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
146,Natalia,Smirnov,customer146@example.com,375293782393,1998-09-05,AB8486336,2012-03-19,2029-11-28,"Street 19, Apt 189",Svetlogorsk,2022-01-08,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
147,Sergey,Petrov,customer147@example.com,375295435176,1973-04-02,AB4469093,2018-06-13,2028-08-02,"Street 6, Apt 167",Molodechno,2020-12-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
148,Tatiana,Kuznetsov,customer148@example.com,375293916715,1974-11-13,AB7128662,2019-11-27,2025-09-09,"Street 49, Apt 58",Rechitsa,2023-06-27,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
149,Maria,Kozlov,customer149@example.com,375291110690,1982-03-15,AB3778404,2013-02-17,2030-05-07,"Street 20, Apt 48",Brest,2022-10-23,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
150,Natalia,Smirnov,customer150@example.com,375297956063,2001-06-24,AB2901507,2017-11-16,2028-04-19,"Street 21, Apt 166",Slutsk,2020-04-02,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
151,Olga,Morozov,customer151@example.com,375293703298,1958-11-17,AB1657513,2019-03-02,2026-05-06,"Street 67, Apt 104",Novopolotsk,2020-12-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
152,Alexander,Smirnov,customer152@example.com,375298536381,1988-08-28,AB9081054,2012-04-27,2028-10-05,"Street 75, Apt 197",Brest,2024-11-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
153,Dmitry,Semenov,customer153@example.com,375296749069,1979-10-19,AB2154992,2013-07-13,2026-02-01,"Street 26, Apt 134",Rechitsa,2023-03-20,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
154,Dmitry,Kozlov,customer154@example.com,375291654924,2000-09-17,AB2971598,2011-08-22,2026-10-18,"Street 1, Apt 199",Slutsk,2024-07-12,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
155,Tatiana,Novikov,customer155@example.com,375298196691,1964-08-26,AB7396087,2015-10-26,2030-12-19,"Street 13, Apt 109",Grodno,2022-08-25,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
156,Alexander,Kuznetsov,customer156@example.com,375297855954,1966-04-01,AB1119354,2019-09-04,2029-01-13,"Street 84, Apt 53",Molodechno,2023-06-04,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
157,Anna,Pavlov,customer157@example.com,375295255251,1966-09-14,AB7134489,2019-05-22,2028-04-14,"Street 71, Apt 143",Svetlogorsk,2021-06-18,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
158,Andrey,Kuznetsov,customer158@example.com,375296777340,1999-12-13,AB3316405,2023-11-04,2030-04-15,"Street 90, Apt 42",Vitebsk,2021-09-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
159,Elena,Morozov,customer159@example.com,375291873301,1960-07-21,AB1088762,2022-02-27,2026-08-20,"Street 56, Apt 23",Mogilev,2022-04-12,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
160,Olga,Ivanov,customer160@example.com,375297447920,1975-10-21,AB9741022,2014-12-20,2025-03-21,"Street 64, Apt 113",Minsk,2021-11-26,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
161,Sergey,Ivanov,customer161@example.com,375299565571,1983-12-08,AB3843451,2020-01-12,2026-11-01,"Street 21, Apt 23",Pinsk,2023-06-22,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
162,Anna,Morozov,customer162@example.com,375294360650,1983-01-24,AB2151205,2011-09-10,2030-09-19,"Street 45, Apt 89",Pinsk,2021-10-07,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
163,Anna,Morozov,customer163@example.com,375291078038,1966-03-14,AB9493265,2011-09-03,2029-05-11,"Street 15, Apt 132",Pinsk,2024-10-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
164,Anna,Morozov,customer164@example.com,375299113963,1999-04-25,AB6698561,2022-08-22,2028-10-28,"Street 4, Apt 124",Vitebsk,2022-02-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
165,Natalia,Semenov,customer165@example.com,375294857587,2001-06-14,AB6923972,2018-09-01,2030-05-08,"Street 37, Apt 24",Bobruisk,2022-02-18,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
166,Maria,Popov,customer166@example.com,375296931382,1963-10-09,AB4066614,2021-11-07,2028-12-07,"Street 31, Apt 189",Borisov,2022-04-08,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
167,Sergey,Morozov,customer167@example.com,375296973148,1959-02-04,AB2316802,2020-11-16,2029-01-25,"Street 70, Apt 11",Svetlogorsk,2022-10-11,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
168,Olga,Kuznetsov,customer168@example.com,375299234347,1961-09-09,AB7675310,2013-10-05,2025-09-26,"Street 55, Apt 123",Polotsk,2020-09-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
169,Natalia,Sidorov,customer169@example.com,375298670476,1957-12-17,AB8718703,2015-12-01,2025-11-07,"Street 49, Apt 149",Vitebsk,2022-06-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
170,Dmitry,Novikov,customer170@example.com,375295409875,1965-05-16,AB6756203,2015-03-16,2028-04-14,"Street 90, Apt 193",Lida,2022-07-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
171,Dmitry,Morozov,customer171@example.com,375293200150,1986-11-08,AB2675536,2021-05-26,2026-09-14,"Street 49, Apt 51",Grodno,2021-08-26,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
172,Dmitry,Volkov,customer172@example.com,375299381860,1958-11-17,AB9958741,2021-06-26,2028-05-09,"Street 72, Apt 146",Gomel,2023-02-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
173,Ivan,Smirnov,customer173@example.com,375295266272,1980-11-04,AB8547311,2021-06-09,2027-06-18,"Street 72, Apt 66",Lida,2020-07-04,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
174,Natalia,Morozov,customer174@example.com,375294337963,1986-10-21,AB3928275,2022-05-12,2027-11-17,"Street 63, Apt 199",Zhlobin,2020-07-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
175,Maria,Pavlov,customer175@example.com,375293430151,1960-11-26,AB6660436,2016-11-20,2029-07-28,"Street 10, Apt 21",Brest,2022-04-11,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
176,Natalia,Kuznetsov,customer176@example.com,375295487442,1988-11-13,AB5550787,2017-06-24,2029-09-15,"Street 53, Apt 43",Brest,2020-03-24,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
177,Natalia,Kuznetsov,customer177@example.com,375292343263,1963-03-13,AB2728209,2011-02-16,2029-01-01,"Street 99, Apt 102",Rechitsa,2020-02-09,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
178,Alexander,Pavlov,customer178@example.com,375297540534,1969-04-08,AB5767670,2017-11-05,2026-09-27,"Street 22, Apt 8",Gomel,2022-06-28,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
179,Maria,Novikov,customer179@example.com,375295570355,1985-08-05,AB3970181,2019-10-15,2030-12-21,"Street 73, Apt 112",Rechitsa,2024-05-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
180,Elena,Smirnov,customer180@example.com,375292502467,1978-05-12,AB7915632,2014-03-10,2025-01-17,"Street 98, Apt 35",Lida,2022-08-18,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
181,Tatiana,Kozlov,customer181@example.com,375299003857,1969-01-25,AB8221506,2022-05-20,2026-01-18,"Street 48, Apt 49",Slutsk,2024-07-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
182,Dmitry,Semenov,customer182@example.com,375297538471,1974-04-09,AB2328918,2016-11-08,2029-10-26,"Street 89, Apt 176",Pinsk,2022-11-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
183,Anna,Smirnov,customer183@example.com,375292148634,1961-03-10,AB2851472,2020-08-20,2028-05-23,"Street 80, Apt 126",Baranovichi,2022-01-05,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
184,Elena,Ivanov,customer184@example.com,375294119515,1956-05-09,AB3097809,2021-08-24,2025-04-03,"Street 20, Apt 4",Svetlogorsk,2021-06-14,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
185,Maria,Popov,customer185@example.com,375298779334,1994-01-11,AB2345920,2023-03-02,2027-07-03,"Street 70, Apt 121",Brest,2021-05-27,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
186,Ivan,Petrov,customer186@example.com,375295176895,1974-08-08,AB1562209,2013-08-24,2025-09-22,"Street 27, Apt 122",Bobruisk,2022-06-06,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
187,Tatiana,Novikov,customer187@example.com,375299739692,1957-05-16,AB6013251,2013-06-02,2030-04-04,"Street 31, Apt 163",Slutsk,2022-01-06,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
188,Olga,Petrov,customer188@example.com,375297640561,2000-04-01,AB1704531,2019-12-16,2030-10-05,"Street 48, Apt 198",Mogilev,2021-03-16,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
189,Natalia,Morozov,customer189@example.com,375296677780,1998-11-02,AB2002860,2015-11-05,2030-09-26,"Street 14, Apt 33",Svetlogorsk,2021-06-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
190,Maria,Semenov,customer190@example.com,375294237420,1951-12-13,AB7009053,2021-03-09,2025-08-23,"Street 57, Apt 144",Orsha,2024-12-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
191,Olga,Sidorov,customer191@example.com,375296832845,1970-12-15,AB5619177,2023-10-28,2029-03-03,"Street 68, Apt 40",Zhlobin,2022-05-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
192,Maria,Ivanov,customer192@example.com,375299488562,1974-12-06,AB1314067,2019-06-25,2029-04-11,"Street 93, Apt 17",Polotsk,2023-04-17,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
193,Elena,Sidorov,customer193@example.com,375295750117,1970-07-21,AB6402667,2011-02-17,2030-02-02,"Street 17, Apt 46",Gomel,2021-02-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
194,Alexander,Ivanov,customer194@example.com,375297519606,1992-08-17,AB5293936,2010-06-08,2029-12-03,"Street 2, Apt 54",Svetlogorsk,2020-08-26,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
195,Mikhail,Novikov,customer195@example.com,375297978536,2002-06-26,AB1978112,2023-10-09,2029-01-24,"Street 10, Apt 78",Mogilev,2021-09-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
196,Tatiana,Smirnov,customer196@example.com,375299919792,1974-04-07,AB9828037,2020-04-19,2030-03-18,"Street 96, Apt 143",Slutsk,2020-11-19,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
197,Natalia,Kozlov,customer197@example.com,375298165129,1956-03-26,AB4026551,2018-07-17,2027-11-06,"Street 69, Apt 154",Zhlobin,2022-06-18,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
198,Mikhail,Volkov,customer198@example.com,375298224069,2002-12-11,AB5038654,2019-09-07,2028-09-24,"Street 33, Apt 93",Zhlobin,2023-07-01,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
199,Andrey,Morozov,customer199@example.com,375291273509,1983-03-10,AB1110206,2014-04-07,2027-01-25,"Street 89, Apt 71",Polotsk,2024-09-19,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
200,Alexander,Ivanov,customer200@example.com,375298723723,1972-03-05,AB5445763,2015-10-08,2026-05-26,"Street 39, Apt 24",Novopolotsk,2023-10-07,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
201,Tatiana,Popov,customer201@example.com,375299095563,1961-08-27,AB2599943,2019-11-10,2025-12-26,"Street 74, Apt 98",Mogilev,2020-06-12,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
202,Anna,Petrov,customer202@example.com,375294803691,1997-11-28,AB1191837,2020-11-13,2025-05-17,"Street 6, Apt 82",Polotsk,2024-03-11,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
203,Dmitry,Ivanov,customer203@example.com,375297591477,1978-10-19,AB9467953,2011-04-14,2027-07-05,"Street 17, Apt 87",Mogilev,2023-10-24,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
204,Elena,Volkov,customer204@example.com,375295404991,1955-07-17,AB8289551,2022-12-05,2026-08-18,"Street 26, Apt 125",Bobruisk,2024-04-18,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
205,Sergey,Petrov,customer205@example.com,375295467052,1999-07-11,AB2503148,2011-11-14,2028-06-12,"Street 25, Apt 83",Lida,2024-11-01,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
206,Dmitry,Popov,customer206@example.com,375298419054,1989-03-15,AB1752920,2023-04-07,2030-06-05,"Street 97, Apt 187",Mogilev,2020-12-02,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
207,Olga,Sidorov,customer207@example.com,375295826554,1950-06-23,AB2866934,2014-08-16,2025-06-07,"Street 95, Apt 138",Baranovichi,2021-09-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
208,Elena,Kozlov,customer208@example.com,375293371416,1994-12-22,AB1308508,2016-10-22,2029-01-09,"Street 22, Apt 16",Orsha,2021-12-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
209,Ivan,Kozlov,customer209@example.com,375291139824,1954-07-22,AB5551832,2020-11-12,2025-01-10,"Street 84, Apt 99",Borisov,2023-09-23,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
210,Mikhail,Kozlov,customer210@example.com,375299918107,1955-03-07,AB9399526,2017-09-23,2025-01-08,"Street 68, Apt 79",Molodechno,2023-07-24,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
211,Ivan,Popov,customer211@example.com,375296904121,1972-11-10,AB4962858,2018-05-26,2025-11-09,"Street 50, Apt 8",Polotsk,2022-04-05,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
212,Anna,Pavlov,customer212@example.com,375293302852,1955-12-13,AB9736195,2020-10-28,2030-11-08,"Street 54, Apt 62",Novopolotsk,2021-07-10,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
213,Maria,Novikov,customer213@example.com,375293210769,1963-11-05,AB4394202,2023-03-10,2030-12-17,"Street 18, Apt 111",Grodno,2024-03-11,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
214,Elena,Novikov,customer214@example.com,375292986209,1961-06-27,AB3441467,2021-01-25,2027-07-14,"Street 39, Apt 114",Pinsk,2021-04-04,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
215,Dmitry,Ivanov,customer215@example.com,375295477211,1988-10-20,AB4874049,2019-04-08,2030-01-12,"Street 11, Apt 177",Svetlogorsk,2021-09-28,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
216,Tatiana,Pavlov,customer216@example.com,375297273997,1961-07-16,AB8949832,2012-03-07,2026-01-14,"Street 98, Apt 4",Pinsk,2023-04-24,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
217,Sergey,Petrov,customer217@example.com,375293970879,1978-10-16,AB6450844,2023-08-08,2028-07-25,"Street 6, Apt 156",Bobruisk,2022-07-20,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
218,Elena,Petrov,customer218@example.com,375298576751,1979-01-08,AB9702386,2018-07-24,2025-09-13,"Street 67, Apt 196",Gomel,2021-05-15,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
219,Andrey,Kuznetsov,customer219@example.com,375298740121,1960-07-10,AB1915141,2021-09-05,2028-11-15,"Street 12, Apt 185",Rechitsa,2020-03-25,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
220,Anna,Volkov,customer220@example.com,375296426773,1978-01-06,AB8611499,2019-12-07,2028-02-09,"Street 42, Apt 178",Brest,2020-02-04,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
221,Natalia,Popov,customer221@example.com,375292431206,1983-12-13,AB9584338,2019-03-13,2029-07-02,"Street 99, Apt 44",Molodechno,2024-11-28,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
222,Dmitry,Sidorov,customer222@example.com,375294000886,1999-12-02,AB8039412,2014-05-24,2028-05-21,"Street 24, Apt 31",Grodno,2021-01-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
223,Ivan,Kozlov,customer223@example.com,375299348805,1981-09-26,AB1096478,2019-08-08,2026-10-22,"Street 61, Apt 117",Slutsk,2023-02-20,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
224,Sergey,Novikov,customer224@example.com,375295665960,1989-11-18,AB4483580,2010-03-05,2025-11-12,"Street 5, Apt 38",Gomel,2024-10-10,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
225,Alexander,Ivanov,customer225@example.com,375292826831,1976-03-06,AB5771113,2019-11-23,2030-10-19,"Street 72, Apt 46",Zhlobin,2024-06-02,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
226,Andrey,Popov,customer226@example.com,375297183568,1974-02-25,AB8169304,2023-09-03,2027-08-05,"Street 16, Apt 178",Pinsk,2022-09-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
227,Tatiana,Smirnov,customer227@example.com,375291976175,1956-10-24,AB9874251,2011-08-24,2030-10-26,"Street 91, Apt 74",Slutsk,2024-06-09,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
